home_form_score,away_form_score,home_home_form_score,away_away_form_score,home_avg_goals_for,away_avg_goals_for,home_avg_goals_against,away_avg_goals_against,home_draw_rate,away_draw_rate,home_rank_strength,away_rank_strength,rank_diff,league_priority,sample_home,sample_away,form_diff,venue_form_diff,goal_diff_home,goal_diff_away,goal_diff_diff,attack_defense_diff,goals_for_diff,goals_against_diff,draw_rate_diff,home_venue_advantage,away_venue_advantage,venue_advantage_diff,sample_gap,venue_sample_home,venue_sample_away,target,market_type,league,fixture_id,home_team,away_team,home_score,away_score,pick,status,result,home_win_rate,away_win_rate,home_loss_rate,away_loss_rate,home_home_draw_rate,away_away_draw_rate,home_home_win_rate,away_away_win_rate,home_home_loss_rate,away_away_loss_rate,avg_draw_rate,venue_avg_draw_rate,avg_goals_for_both,avg_goals_against_both,total_goal_environment,absolute_rank_gap,strength_gap,form_gap_abs,venue_form_gap_abs,win_rate_gap_abs,draw_rate_balance,low_scoring_indicator,high_draw_profile_indicator,balanced_match_indicator
0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.5,-0.5,1,1,1,0.0,0.0,-3.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,Premier League,2267395,Chelsea,Manchester United,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1.0,1.0,-1.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,Argentina Liga Profesional,2397928,Independiente,Defensa y Justicia,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,Brasileirão Série B,2431213,Náutico,São Bernardo,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,2.0,2.0,0.0,2.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,X,,Brasileirão Série A,2398310,Vitória,Corinthians,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.3333333333333333,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,0.6666666666666667,1.0,1.0,0.0,1.0,3.0,2.0,-1.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1,,Brasileirão Série B,2431215,Vila Nova,Operário Ferroviário,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1.0,0.0,-1.0,2.0,-3.0,1.0,-1.0,-2.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1,,Brasileirão Série A,2398309,Vasco da Gama,São Paulo,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1.0,0.0,-3.0,1.0,-4.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,X,,Premier League,2267402,Tottenham Hotspur,Brighton and Hove Albion,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.3333333333333333,1.0,0.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2,1,1,0.6666666666666667,1.0,3.0,0.0,3.0,5.0,4.0,-1.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,2,,Bundesliga,2276899,Bayer Leverkusen,FC Augsburg,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,-1.0,0.0,-3.0,5.0,-8.0,-2.0,-5.0,-3.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,X,,Brasileirão Série B,2431206,América Mineiro,Sport Recife,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,1,-0.6666666666666667,0.3333333333333333,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,2,,Championship,2275697,Watford,Sheffield United,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,Championship,2275698,Derby County,Oxford United,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,Turquia Super Lig,2283042,Fatih Karagümrük,Eyüpspor,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1.0,3.0,-1.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,Argentina Liga Profesional,2397926,Gimnasia y Esgrima de La Plata,Estudiantes de Río Cuarto,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1.0,1.0,-2.0,3.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,Championship,2275705,Bristol City,Norwich City,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,-6.0,-3.0,3.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,X,,Turquia Super Lig,2283044,Kocaelispor,Göztepe,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,-0.6666666666666667,0.3333333333333333,0.0,2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,X,,Championship,2275699,Hull City,Birmingham City,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.75,-0.75,2,1,1,1.0,1.0,2.0,-3.0,5.0,-3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,,Argentina Liga Profesional,2397929,Instituto,Estudiantes de La Plata,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,-1.0,0.0,-5.0,2.0,-7.0,1.0,-3.0,-4.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,X,,Bundesliga,2276905,St Pauli,FC Köln,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,2,,Turquia Super Lig,2283038,Antalyaspor,Konyaspor,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.3333333333333333,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,1,0.6666666666666667,1.0,2.0,0.0,2.0,2.0,2.0,0.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,2,,Argentina Liga Profesional,2397935,Unión,Newell's Old Boys,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0.0,1.0,3.0,1.0,2.0,6.0,4.0,-2.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1,,Itália Série A,2265357,Inter Milan,Cagliari,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,X,,Championship,2275700,Blackburn Rovers,Coventry City,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X,,Turquia Super Lig,2283039,Fenerbahçe,Rizespor,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,-1.0,2.0,-4.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,Itália Série A,2265363,Sassuolo,Como,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,1.0,3.0,2.0,1.0,-3.0,-1.0,2.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1,,Copa Sul-Americana,2452925,River Plate,Carabobo,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,4.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,1,0.3333333333333333,0.3333333333333333,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,,Copa Sul-Americana,2452931,Millonarios,Boston River,1,0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1,,Libertadores,2453077,Corinthians,Independiente Santa Fe,2,0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1.0,0.0,-1.0,2.0,-3.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,2,,Libertadores,2453075,Fluminense,Independiente Rivadavia,1,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1.0,0.0,-3.0,3.0,-6.0,0.0,-3.0,-3.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,2,,Liga Europa,2453349,Celta Vigo,Freiburg,1,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,2.0,2.0,0.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1,,Libertadores,2453082,Independiente del Valle,Universidad Central,3,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,,Copa Sul-Americana,2452932,América de Cali,Alianza Atlético,2,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,-0.6666666666666667,0.3333333333333333,0.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,2,,Liga Europa,2453352,Real Betis,Braga,2,4,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.6666666666666667,0.3333333333333333,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1,,Liga Europa,2453351,Aston Villa,Bologna,4,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1,,Liga Europa,2453350,Nottingham Forest,FC Porto,1,0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,1.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1,,Copa Sul-Americana,2452930,Atlético Mineiro,Juventud Las Piedras,2,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,,Libertadores,2453079,Lanús,Always Ready,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.3333333333333333,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,-0.3333333333333333,0.0,-2.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,2,,Copa Sul-Americana,2452927,Tigre,Macará,0,1,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.5,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,1,,Libertadores,2453074,Palmeiras,Sporting Cristal,2,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,,Copa Sul-Americana,2456900,Caracas,Independiente Petrolero,1,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3333333333333333,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2,1,1,-0.3333333333333333,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,2,,Copa Sul-Americana,2452926,Racing Club,Botafogo,2,3,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,-1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,,Libertadores,2453078,Cruzeiro,Universidad Católica,1,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,2,,Libertadores,2453085,Club Libertad,Rosario Central,0,1,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0
1.0,0.3333333333333333,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.6666666666666667,1.0,4.0,0.0,4.0,2.0,3.0,1.0,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1,,Liga dos Campeões,2452577,Bayern Munich,Real Madrid,4,3,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,0.5,3.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,X,,Liga dos Campeões,2451169,Arsenal,Sporting CP,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
